codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
CIC0087 - TOPICOS AVANCADOS EM COMPUTADORES; 04;2022;2;EDNA DIAS CANEDO;60h;35T23;50;21;PJC BT 116
CIC0087 - TOPICOS AVANCADOS EM COMPUTADORES; 05;2022;2;EDISON ISHIKAWA;60h;35N12;20;19;PJC BT 147
CIC0087 - TOPICOS AVANCADOS EM COMPUTADORES; 06;2022;2;ALETEIA PATRICIA FAVACHO DE ARAUJO VON PAUMGARTTEN;60h;24M34;20;17;PJC BT 133
CIC0090 - ESTRUTURAS DE DADOS; 01;2022;2;LUIS PAULO FAINA GARCIA;60h;35M34;50;47;PJC BT 133
CIC0090 - ESTRUTURAS DE DADOS; 02;2022;2;GUILHERME NOVAES RAMOS;60h;24T45;50;43;PJC BT 108
CIC0090 - ESTRUTURAS DE DADOS; 03;2022;2;MARCOS FAGUNDES CAETANO;60h;35M34;50;48;PJC BT 147
CIC0090 - ESTRUTURAS DE DADOS; 04;2022;2;GERALDO PEREIRA ROCHA FILHO;60h;46N12;51;41;PJC BT 069
CIC0090 - ESTRUTURAS DE DADOS; 05;2022;2;EDUARDO ADILIO PELINSON ALCHIERI;60h;46M34;50;43;PJC BT 069
CIC0093 - LINGUAGENS DE PROGRAMACAO; 01;2022;2;MARCELO LADEIRA;60h;24M12;50;25;PAT AT 037
CIC0093 - LINGUAGENS DE PROGRAMACAO; 02;2022;2;VANDER RAMOS ALVES;60h;46N12;50;41;PAT AT 045
CIC0095 - TEORIA DA COMPUTACAO; 01;2022;2;THIAGO DE PAULO FALEIROS;60h;35N12;50;11;PJC BT 132
CIC0097 - BANCOS DE DADOS; 01;2022;2;EDNA DIAS CANEDO;60h;35T45;50;41;PAT AT 028
CIC0097 - BANCOS DE DADOS; 02;2022;2;EDUARDO CONDE PIRES;60h;35N12;50;30;PAT AT 037
CIC0099 - ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES; 01;2022;2;FLAVIO DE BARROS VIDAL;60h;35M12;35;27;PJC BT 124
CIC0099 - ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES; 02;2022;2;RICARDO PEZZUOL JACOBI;60h;35T23;40;33;PJC BT 132
CIC0099 - ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES; 03;2022;2;MARCUS VINICIUS LAMAR;60h;24T23;35;34;PJC BT 044
CIC0101 - SISTEMAS DE INFORMACAO; 01;2022;2;FERNANDA LIMA;60h;35T23;50;28;PAT AT 029
CIC0101 - SISTEMAS DE INFORMACAO; 02;2022;2;FERNANDA LIMA;60h;24N34;50;21;PAT AT 036
CIC0104 - SOFTWARE BASICO; 01;2022;2;MARCELO LADEIRA;60h;24M34;50;13;PAT AT 044
CIC0104 - SOFTWARE BASICO; 02;2022;2;BRUNO LUIGGI MACCHIAVELLO ESPINOZA;60h;46M34;50;46;PAT AT 045
CIC0105 - ENGENHARIA DE SOFTWARE; 01;2022;2;FERNANDO ANTONIO DE ARAUJO CHACON DE ALBUQUERQUE;60h;24N12;40;38;PAT AT 100
CIC0105 - ENGENHARIA DE SOFTWARE; 02;2022;2;GENAINA NUNES RODRIGUES;60h;35M12;50;34;PAT AT 037
CIC0108 - SISTEMAS OPERACIONAIS; 01;2022;2;ALBA CRISTINA MAGALHAES ALVES DE MELO;90h;246M12;40;22;2M12(PJC BT 092) 46M12(PJC BT 108)
CIC0121 - ARQUITETURAS AVANCADAS; 01;2022;2;RICARDO PEZZUOL JACOBI;60h;35M34;20;7;3M34(PAT AT 108) 5M34(PJC BT 140)
CIC0124 - REDES DE COMPUTADORES; 01;2022;2;PRISCILA AMERICA SOLIS MENDEZ BARRETO;60h;24T23;50;30;PAT AT 037
